# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
   1)               |                                                                __dev_queue_xmit() {
   1)   0.077 us    |                                                                  qdisc_pkt_len_init();
   1)   0.082 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.079 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.081 us    |                                                                        skb_network_protocol();
   1)   0.220 us    |                                                                      }
   1)   0.525 us    |                                                                    }
   1)   0.075 us    |                                                                    validate_xmit_vlan();
   1)   0.074 us    |                                                                    validate_xmit_xfrm();
   1)   0.997 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.185 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.081 us    |                                                                        skb_scrub_packet();
   1)   0.087 us    |                                                                        eth_type_trans();
   1)   0.388 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.086 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.069 us    |                                                                            _raw_spin_lock();
   1)   0.071 us    |                                                                            skb_flow_limit();
   1)   0.369 us    |                                                                          }
   1)   0.664 us    |                                                                        }
   1)   0.806 us    |                                                                      }
   1)   1.681 us    |                                                                    }
   1)   1.847 us    |                                                                  }
   1)   0.072 us    |                                                                  __local_bh_enable_ip();
   1)   3.506 us    |                                                                }
   1)   3.714 us    |                                                              }
   1)   3.868 us    |                                                            }
   1)   4.194 us    |                                                          }
   1)   4.385 us    |                                                        }
   1)   4.559 us    |                                                      }
   1)   6.631 us    |                                                    }
   1)   8.294 us    |                                                  }
   1)   8.611 us    |                                                }
   1)   8.749 us    |                                              }
   1)   8.996 us    |                                            }
   1)   9.147 us    |                                          }
   1)   9.294 us    |                                        }
   1)   0.071 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)   0.109 us    |                                            __netif_receive_skb_core();
   1)               |                                            ip_rcv() {
   1)               |                                              ip_rcv_core() {
   1)               |                                                sock_wfree() {
   1)   0.079 us    |                                                  sock_def_write_space();
   1)   0.318 us    |                                                }
   1)   0.493 us    |                                              }
   1)               |                                              nf_hook_slow() {
   1)               |                                                ipv4_conntrack_defrag [nf_defrag_ipv4]() {
   1)               |                                                  ip_defrag() {
   1)   0.085 us    |                                                    l3mdev_master_ifindex_rcu();
   1)               |                                                    inet_frag_find() {
   1)               |                                                      inet_frag_find.part.0() {
   1)   0.106 us    |                                                        ip4_key_hashfn();
   1)               |                                                        inet_frag_create() {
   1)               |                                                          kmem_cache_alloc() {
   1)   0.070 us    |                                                            should_failslab();
   1)   0.080 us    |                                                            memcg_kmem_put_cache();
   1)   0.488 us    |                                                          }
   1)               |                                                          ip4_frag_init() {
   1)               |                                                            inet_getpeer() {
   1)   0.154 us    |                                                              lookup();
   1)   0.315 us    |                                                            }
   1)   0.464 us    |                                                          }
   1)   0.071 us    |                                                          init_timer_key();
   1)               |                                                          mod_timer() {
   1)               |                                                            lock_timer_base() {
   1)   0.088 us    |                                                              _raw_spin_lock_irqsave();
   1)   0.228 us    |                                                            }
   1)   0.072 us    |                                                            detach_if_pending();
   1)   0.080 us    |                                                            get_nohz_timer_target();
   1)   0.073 us    |                                                            calc_wheel_index();
   1)   0.079 us    |                                                            enqueue_timer();
   1)   0.070 us    |                                                            trigger_dyntick_cpu();
   1)   0.076 us    |                                                            _raw_spin_unlock_irqrestore();
   1)   1.299 us    |                                                          }
   1)   0.072 us    |                                                          ip4_obj_hashfn();
   1)   0.070 us    |                                                          __local_bh_enable_ip();
   1)   3.054 us    |                                                        }
   1)   3.430 us    |                                                      }
   1)   3.570 us    |                                                    }
   1)   0.070 us    |                                                    _raw_spin_lock();
   1)               |                                                    ip_frag_queue() {
   1)   0.087 us    |                                                      inet_frag_queue_insert();
   1)   0.268 us    |                                                    }
   1)   4.387 us    |                                                  }
   1)   0.072 us    |                                                  __local_bh_enable_ip();
   1)   4.705 us    |                                                }
   1)   4.858 us    |                                              }
   1)   5.705 us    |                                            }
   1)   6.055 us    |                                          }
   1)   6.202 us    |                                        }
   1)   0.071 us    |                                        _raw_spin_lock();
   1) + 16.203 us   |                                      }
   1) + 16.405 us   |                                    }
   1)   0.082 us    |                                    __kfree_skb_flush();
   1) + 16.934 us   |                                  }
   1) + 17.129 us   |                                }
   1) + 17.314 us   |                              }
   1) + 17.554 us   |                            }
   1) + 17.693 us   |                          }
   1) + 22.554 us   |                        }
   1)               |                        ip_fraglist_prepare() {
   1)   0.085 us    |                          ip_copy_metadata();
   1)   0.073 us    |                          ip_send_check();
   1)   0.362 us    |                        }
   1)               |                        ip_finish_output2() {
   1)               |                          dev_queue_xmit() {
   1)               |                            __dev_queue_xmit() {
   1)   0.070 us    |                              qdisc_pkt_len_init();
   1)   0.072 us    |                              dst_release();
   1)   0.072 us    |                              netdev_core_pick_tx();
   1)               |                              validate_xmit_skb() {
   1)               |                                netif_skb_features() {
   1)   0.070 us    |                                  passthru_features_check();
   1)               |                                  harmonize_features() {
   1)   0.072 us    |                                    skb_network_protocol();
   1)   0.206 us    |                                  }
   1)   0.487 us    |                                }
   1)   0.074 us    |                                validate_xmit_vlan();
   1)   0.070 us    |                                validate_xmit_xfrm();
   1)   0.907 us    |                              }
   1)               |                              dev_hard_start_xmit() {
   1)               |                                veth_xmit [veth]() {
   1)   0.069 us    |                                  skb_clone_tx_timestamp();
   1)               |                                  __dev_forward_skb() {
   1)   0.071 us    |                                    skb_scrub_packet();
   1)   0.090 us    |                                    eth_type_trans();
   1)   0.383 us    |                                  }
   1)               |                                  netif_rx() {
   1)               |                                    netif_rx_internal() {
   1)   0.084 us    |                                      ktime_get_with_offset();
   1)               |                                      enqueue_to_backlog() {
   1)   0.071 us    |                                        _raw_spin_lock();
   1)   0.071 us    |                                        skb_flow_limit();
   1)   0.073 us    |                                        __raise_softirq_irqoff();
   1)   0.496 us    |                                      }
   1)   0.783 us    |                                    }
   1)   0.916 us    |                                  }
   1)   1.642 us    |                                }
   1)   1.788 us    |                              }
   1)   0.070 us    |                              __local_bh_enable_ip();
   1)   3.467 us    |                            }
   1)   3.614 us    |                          }
   1)               |                          __local_bh_enable_ip() {
   1)               |                            do_softirq() {
   1)               |                              do_softirq_own_stack() {
   1)               |                                __do_softirq() {
   1)               |                                  net_rx_action() {
   1)   0.071 us    |                                    __usecs_to_jiffies();
   1)               |                                    napi_poll() {
   1)               |                                      process_backlog() {
   1)   0.070 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.072 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.070 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.072 us    |                                                          check_header [openvswitch]();
   1)   0.212 us    |                                                        }
   1)   0.511 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.069 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.204 us    |                                                        }
   1)   0.338 us    |                                                      }
   1)   1.080 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.099 us    |                                                        __skb_flow_dissect();
   1)   0.283 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.078 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.287 us    |                                                          }
   1)   0.443 us    |                                                        }
   1)   0.603 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.087 us    |                                                        _raw_spin_lock();
   1)   0.232 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.073 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.070 us    |                                                                  qdisc_pkt_len_init();
   1)   0.073 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.071 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.074 us    |                                                                        skb_network_protocol();
   1)   0.213 us    |                                                                      }
   1)   0.493 us    |                                                                    }
   1)   0.076 us    |                                                                    validate_xmit_vlan();
   1)   0.072 us    |                                                                    validate_xmit_xfrm();
   1)   0.909 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.078 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.074 us    |                                                                        skb_scrub_packet();
   1)   0.077 us    |                                                                        eth_type_trans();
   1)   0.357 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.082 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.072 us    |                                                                            _raw_spin_lock();
   1)   0.072 us    |                                                                            skb_flow_limit();
   1)   0.368 us    |                                                                          }
   1)   0.652 us    |                                                                        }
   1)   0.792 us    |                                                                      }
   1)   1.524 us    |                                                                    }
   1)   1.669 us    |                                                                  }
   1)   0.083 us    |                                                                  __local_bh_enable_ip();
   1)   3.228 us    |                                                                }
   1)   3.377 us    |                                                              }
   1)   3.521 us    |                                                            }
   1)   3.804 us    |                                                          }
   1)   3.949 us    |                                                        }
   1)   4.101 us    |                                                      }
   1)   5.683 us    |                                                    }
   1)   6.970 us    |                                                  }
   1)   7.262 us    |                                                }
   1)   7.399 us    |                                              }
   1)   7.549 us    |                                            }
   1)   7.686 us    |                                          }
   1)   7.823 us    |                                        }
   1)   0.075 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)   0.085 us    |                                            __netif_receive_skb_core();
   1)               |                                            ip_rcv() {
   1)               |                                              ip_rcv_core() {
   1)               |                                                sock_wfree() {
   1)   0.084 us    |                                                  sock_def_write_space();
   1)   0.233 us    |                                                }
   1)   0.371 us    |                                              }
   1)               |                                              nf_hook_slow() {
   1)               |                                                ipv4_conntrack_defrag [nf_defrag_ipv4]() {
   1)               |                                                  ip_defrag() {
   1)   0.072 us    |                                                    l3mdev_master_ifindex_rcu();
   1)               |                                                    inet_frag_find() {
   1)               |                                                      inet_frag_find.part.0() {
   1)   0.075 us    |                                                        ip4_key_hashfn();
   1)   0.086 us    |                                                        ip4_obj_cmpfn();
   1)   0.401 us    |                                                      }
   1)   0.543 us    |                                                    }
   1)   0.070 us    |                                                    _raw_spin_lock();
   1)               |                                                    ip_frag_queue() {
   1)   0.082 us    |                                                      inet_frag_queue_insert();
   1)   0.233 us    |                                                    }
   1)   1.266 us    |                                                  }
   1)   0.070 us    |                                                  __local_bh_enable_ip();
   1)   1.641 us    |                                                }
   1)   1.789 us    |                                              }
   1)   2.386 us    |                                            }
   1)   2.685 us    |                                          }
   1)   2.824 us    |                                        }
   1)   0.075 us    |                                        _raw_spin_lock();
   1) + 11.306 us   |                                      }
   1) + 11.445 us   |                                    }
   1)   0.074 us    |                                    __kfree_skb_flush();
   1) + 11.866 us   |                                  }
   1) + 12.018 us   |                                }
   1) + 12.167 us   |                              }
   1) + 12.311 us   |                            }
   1) + 12.448 us   |                          }
   1) + 16.283 us   |                        }
   1)               |                        ip_fraglist_prepare() {
   1)   0.093 us    |                          ip_copy_metadata();
   1)   0.073 us    |                          ip_send_check();
   1)   0.373 us    |                        }
   1)               |                        ip_finish_output2() {
   1)               |                          dev_queue_xmit() {
   1)               |                            __dev_queue_xmit() {
   1)   0.072 us    |                              qdisc_pkt_len_init();
   1)   0.072 us    |                              dst_release();
   1)   0.074 us    |                              netdev_core_pick_tx();
   1)               |                              validate_xmit_skb() {
   1)               |                                netif_skb_features() {
   1)   0.071 us    |                                  passthru_features_check();
   1)               |                                  harmonize_features() {
   1)   0.072 us    |                                    skb_network_protocol();
   1)   0.209 us    |                                  }
   1)   0.494 us    |                                }
   1)   0.076 us    |                                validate_xmit_vlan();
   1)   0.072 us    |                                validate_xmit_xfrm();
   1)   0.918 us    |                              }
   1)               |                              dev_hard_start_xmit() {
   1)               |                                veth_xmit [veth]() {
   1)   0.072 us    |                                  skb_clone_tx_timestamp();
   1)               |                                  __dev_forward_skb() {
   1)   0.073 us    |                                    skb_scrub_packet();
   1)   0.073 us    |                                    eth_type_trans();
   1)   0.356 us    |                                  }
   1)               |                                  netif_rx() {
   1)               |                                    netif_rx_internal() {
   1)   0.083 us    |                                      ktime_get_with_offset();
   1)               |                                      enqueue_to_backlog() {
   1)   0.072 us    |                                        _raw_spin_lock();
   1)   0.069 us    |                                        skb_flow_limit();
   1)   0.071 us    |                                        __raise_softirq_irqoff();
   1)   0.498 us    |                                      }
   1)   0.785 us    |                                    }
   1)   0.919 us    |                                  }
   1)   1.643 us    |                                }
   1)   1.791 us    |                              }
   1)   0.070 us    |                              __local_bh_enable_ip();
   1)   3.494 us    |                            }
   1)   3.644 us    |                          }
   1)               |                          __local_bh_enable_ip() {
   1)               |                            do_softirq() {
   1)               |                              do_softirq_own_stack() {
   1)               |                                __do_softirq() {
   1)               |                                  net_rx_action() {
   1)   0.069 us    |                                    __usecs_to_jiffies();
   1)               |                                    napi_poll() {
   1)               |                                      process_backlog() {
   1)   0.070 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.087 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.078 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.077 us    |                                                          check_header [openvswitch]();
   1)   0.230 us    |                                                        }
   1)   0.511 us    |                                                      }
   1)               |                                                      ovs_ct_fill_key [openvswitch]() {
   1)               |                                                        ovs_ct_update_key.isra.0 [openvswitch]() {
   1)   0.073 us    |                                                          __ovs_ct_update_key [openvswitch]();
   1)   0.216 us    |                                                        }
   1)   0.350 us    |                                                      }
   1)   1.077 us    |                                                    }
   1)               |                                                    ovs_dp_process_packet [openvswitch]() {
   1)               |                                                      __skb_get_hash() {
   1)   0.192 us    |                                                        __skb_flow_dissect();
   1)   0.390 us    |                                                      }
   1)               |                                                      ovs_flow_tbl_lookup_stats [openvswitch]() {
   1)               |                                                        flow_lookup.constprop.0 [openvswitch]() {
   1)               |                                                          masked_flow_lookup [openvswitch]() {
   1)   0.080 us    |                                                            find_bucket.isra.0 [openvswitch]();
   1)   0.271 us    |                                                          }
   1)   0.436 us    |                                                        }
   1)   0.592 us    |                                                      }
   1)               |                                                      ovs_flow_stats_update [openvswitch]() {
   1)   0.077 us    |                                                        _raw_spin_lock();
   1)   0.221 us    |                                                      }
   1)               |                                                      ovs_execute_actions [openvswitch]() {
   1)               |                                                        do_execute_actions [openvswitch]() {
   1)               |                                                          do_output [openvswitch]() {
   1)   0.076 us    |                                                            ovs_lookup_vport [openvswitch]();
   1)               |                                                            ovs_vport_send [openvswitch]() {
   1)               |                                                              dev_queue_xmit() {
   1)               |                                                                __dev_queue_xmit() {
   1)   0.076 us    |                                                                  qdisc_pkt_len_init();
   1)   0.075 us    |                                                                  netdev_core_pick_tx();
   1)               |                                                                  validate_xmit_skb() {
   1)               |                                                                    netif_skb_features() {
   1)   0.079 us    |                                                                      passthru_features_check();
   1)               |                                                                      harmonize_features() {
   1)   0.076 us    |                                                                        skb_network_protocol();
   1)   0.215 us    |                                                                      }
   1)   0.505 us    |                                                                    }
   1)   0.078 us    |                                                                    validate_xmit_vlan();
   1)   0.093 us    |                                                                    validate_xmit_xfrm();
   1)   0.960 us    |                                                                  }
   1)               |                                                                  dev_hard_start_xmit() {
   1)               |                                                                    veth_xmit [veth]() {
   1)   0.085 us    |                                                                      skb_clone_tx_timestamp();
   1)               |                                                                      __dev_forward_skb() {
   1)   0.084 us    |                                                                        skb_scrub_packet();
   1)   0.080 us    |                                                                        eth_type_trans();
   1)   0.386 us    |                                                                      }
   1)               |                                                                      netif_rx() {
   1)               |                                                                        netif_rx_internal() {
   1)   0.086 us    |                                                                          ktime_get_with_offset();
   1)               |                                                                          enqueue_to_backlog() {
   1)   0.075 us    |                                                                            _raw_spin_lock();
   1)   0.077 us    |                                                                            skb_flow_limit();
   1)   0.379 us    |                                                                          }
   1)   0.670 us    |                                                                        }
   1)   0.811 us    |                                                                      }
   1)   1.578 us    |                                                                    }
   1)   1.725 us    |                                                                  }
   1)   0.083 us    |                                                                  __local_bh_enable_ip();
   1)   3.351 us    |                                                                }
   1)   3.503 us    |                                                              }
   1)   3.652 us    |                                                            }
   1)   3.946 us    |                                                          }
   1)   4.092 us    |                                                        }
   1)   4.241 us    |                                                      }
   1)   5.814 us    |                                                    }
   1)   7.098 us    |                                                  }
   1)   7.415 us    |                                                }
   1)   7.548 us    |                                              }
   1)   7.700 us    |                                            }
   1)   7.879 us    |                                          }
   1)   8.021 us    |                                        }
   1)   0.075 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)   0.087 us    |                                            __netif_receive_skb_core();
   1)               |                                            ip_rcv() {
   1)               |                                              ip_rcv_core() {
   1)               |                                                sock_wfree() {
   1)   0.074 us    |                                                  sock_def_write_space();
   1)   0.237 us    |                                                }
   1)   0.383 us    |                                              }
   1)               |                                              nf_hook_slow() {
   1)               |                                                ipv4_conntrack_defrag [nf_defrag_ipv4]() {
   1)               |                                                  ip_defrag() {
   1)   0.075 us    |                                                    l3mdev_master_ifindex_rcu();
   1)               |                                                    inet_frag_find() {
   1)               |                                                      inet_frag_find.part.0() {
   1)   0.077 us    |                                                        ip4_key_hashfn();
   1)   0.076 us    |                                                        ip4_obj_cmpfn();
   1)   0.386 us    |                                                      }
   1)   0.531 us    |                                                    }
   1)   0.074 us    |                                                    _raw_spin_lock();
   1)               |                                                    ip_frag_queue() {
   1)   0.078 us    |                                                      inet_frag_queue_insert();
   1)   0.237 us    |                                                    }
   1)   1.281 us    |                                                  }
   1)   0.089 us    |                                                  __local_bh_enable_ip();
   1)   1.673 us    |                                                }
   1)   1.821 us    |                                              }
   1)   2.425 us    |                                            }
   1)   2.733 us    |                                          }
   1)   2.872 us    |                                        }
   1)   0.074 us    |                                        _raw_spin_lock();
   1) + 11.552 us   |                                      }
   1) + 11.690 us   |                                    }
   1)   0.072 us    |                                    __kfree_skb_flush();
   1) + 12.107 us   |                                  }
   1) + 12.250 us   |                                }
   1) + 12.399 us   |                              }
   1) + 12.540 us   |                            }
   1) + 12.679 us   |                          }
   1) + 16.539 us   |                        }
   1)               |                        ip_fraglist_prepare() {
   1)   0.082 us    |                          ip_copy_metadata();
   1)   0.072 us    |                          ip_send_check();
   1)   0.356 us    |                        }
   1)               |                        ip_finish_output2() {
   1)               |                          dev_queue_xmit() {
   1)               |                            __dev_queue_xmit() {
   1)   0.074 us    |                              qdisc_pkt_len_init();
   1)   0.074 us    |                              dst_release();
   1)   0.072 us    |                              netdev_core_pick_tx();
   1)               |                              validate_xmit_skb() {
   1)               |                                netif_skb_features() {
   1)   0.073 us    |                                  passthru_features_check();
   1)               |                                  harmonize_features() {
   1)   0.073 us    |                                    skb_network_protocol();
   1)   0.241 us    |                                  }
   1)   0.552 us    |                                }
   1)   0.072 us    |                                validate_xmit_vlan();
   1)   0.072 us    |                                validate_xmit_xfrm();
   1)   0.970 us    |                              }
   1)               |                              dev_hard_start_xmit() {
   1)               |                                veth_xmit [veth]() {
   1)   0.072 us    |                                  skb_clone_tx_timestamp();
   1)               |                                  __dev_forward_skb() {
   1)   0.073 us    |                                    skb_scrub_packet();
   1)   0.076 us    |                                    eth_type_trans();
   1)   0.358 us    |                                  }
   1)               |                                  netif_rx() {
   1)               |                                    netif_rx_internal() {
   1)   0.085 us    |                                      ktime_get_with_offset();
   1)               |                                      enqueue_to_backlog() {
   1)   0.070 us    |                                        _raw_spin_lock();
   1)   0.069 us    |                                        skb_flow_limit();
   1)   0.072 us    |                                        __raise_softirq_irqoff();
   1)   0.501 us    |                                      }
   1)   0.789 us    |                                    }
   1)   0.924 us    |                                  }
   1)   1.629 us    |                                }
   1)   1.778 us    |                              }
   1)   0.071 us    |                              __local_bh_enable_ip();
   1)   3.511 us    |                            }
   1)   3.654 us    |                          }
   1)               |                          __local_bh_enable_ip() {
   1)               |                            do_softirq() {
   1)               |                              do_softirq_own_stack() {
   1)               |                                __do_softirq() {
   1)               |                                  net_rx_action() {
   1)   0.073 us    |                                    __usecs_to_jiffies();
   1)               |                                    napi_poll() {
   1)               |                                      process_backlog() {
   1)   0.073 us    |                                        _raw_spin_lock();
   1)               |                                        __netif_receive_skb() {
   1)               |                                          __netif_receive_skb_one_core() {
   1)               |                                            __netif_receive_skb_core() {
   1)               |                                              netdev_frame_hook [openvswitch]() {
   1)               |                                                netdev_port_receive [openvswitch]() {
   1)   0.068 us    |                                                  skb_push();
   1)               |                                                  ovs_vport_receive [openvswitch]() {
   1)               |                                                    ovs_flow_key_extract [openvswitch]() {
   1)               |                                                      key_extract [openvswitch]() {
   1)   0.076 us    |                                                        parse_ethertype [openvswitch]();
   1)               |                                                        key_extract_l3l4 [openvswitch]() {
   1)   0.076 us    |                                                          check_header [openvswitch]();
